,Unnamed: 0,source_id,l,b,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,KinematicNetworkOut_0,b_old,dec_old,feH,g_mag,l_old,parallax_old,parallax_err,plx_over_error,pmdec_old,pmdec_err,pmra_old,pmra_err,r,r_err,r_helio,ra_old,source_id_string,vU,vU_err,vV,vV_err,vW,vW_err,vabs,vabs_err,vabs_err_nocov,vphi,vphi_err,vr,vr_err,vtheta,vtheta_err,x,x_err,y,y_err,z,z_err,Score_Old,KinematicWeights
74,74,418657851356587776,120.1846415928605,-6.619475778889038,7.956462196109091,56.147623388358014,1.5622681801111336,2.8608949321749733,-0.7788910966358868,12.997201,13.327802,12.50512,5.511806419018444,0.049210843,-6.619475778889037,0.9799608952966222,0.0,12.997201,120.1846415928605,1.5622681801111336,0.0259377838172847,60.23137,-0.7788910966358868,0.0304187308340948,2.8608949321749733,0.0299368241713538,8.338028632724049,0.0059061028686722,0.6385397111478675,0.1388664621325624,r418657851356587776,-9.940932503580322,3.7526909108422033,0.1069098706125155,6.343926497165848,-3.532031056412912,0.8274615760314951,239.21861253669047,6.3121359668934405,6.343124860124298,-238.7430865126701,6.33496016577042,14.583691603424413,3.767718211670957,-3.8208854470151152,0.8278673257921026,-8.31968678233833,0.0053076461231803,0.5496157141202426,0.0091250745274856,-0.0587868242301192,0.0012250564402512,0.034759976,0.0
75,75,886139340435252864,188.4008205406961,17.42711182225721,108.51243296948071,29.282373475990216,0.95822114023236,-1.2561005710416484,-7.974694276338216,9.230934,10.123353,8.339802,62.90126100437072,0.046247914,17.42711182225721,0.511073829954686,0.0,9.230934,188.4008205406961,0.95822114023236,0.0429055225000729,22.333282,-7.974694276338216,0.0667528509535481,-1.2561005710416484,0.0805520517102612,8.992159430913299,0.0446853198134634,1.0481905262581537,1.8938992346670864,r886139340435252864,-60.15144548404165,0.2955614368932248,-43.96744191201815,1.5906613806788494,0.0225051317200151,0.8388634698965615,201.3152849601861,1.568866997643416,1.5436300823186464,-195.8810374309248,1.5904601456655731,46.12098881545915,0.298016212260146,-5.596206239036428,0.8383763918240965,-8.985014240726603,0.0441052163158696,-0.1454686623615346,0.0065135371199333,0.3275502910606023,0.0139948212186731,0.045294978,0.0
76,76,2013206241442551552,108.13297141163208,-1.2729121952155051,343.8504755899428,58.225114622602014,0.8641486450693862,4.084292386237633,-0.4338934899405587,10.969932,11.985482,9.996999,-22.846162952605,0.047925923,-1.2729121952155051,1.0162199575155009,0.0,10.969932,108.13297141163208,0.8641486450693862,0.0357248867726629,24.188982,-0.4338934899405588,0.0508039761369042,4.0842923862376335,0.0650788460354218,8.43205592131401,0.0206862994347625,1.1569722903591335,6.001322933592893,r2013206241442551552,-10.986267897507783,0.810535803327646,-28.004934206622767,0.3441453377969613,-11.159421159191046,0.4850668911435245,211.111297443954,0.338788154331745,0.3442037800510939,-209.2878641843673,0.3572003462642221,27.414543314773827,0.8048674111216667,3.8746133301078536,0.4850675767664197,-8.360061386219236,0.0148853467829685,1.0994662517161888,0.0454531839829144,-0.0107070140513492,0.0010627571674014,0.03365579,0.0
77,77,2013209913629967360,108.30452939423,-1.1843101695214064,344.07261496756985,58.378884367796495,0.6145092857697751,-0.3948163388442389,-5.826288165873108,12.366018,13.171238,11.490366,-22.76792850403107,0.045834307,-1.1843101695214064,1.018903745859097,0.0,12.366018,108.30452939423,0.6145092857697751,0.0438238849481498,14.022245000000002,-5.826288165873108,0.0598630326507435,-0.3948163388442389,0.0605620056619254,8.650029430153028,0.0555306374822932,1.6270737945940883,6.005199997130816,r2013209913629967360,27.99013001284953,1.6140443450612136,-15.342644881453284,1.206067624528815,-39.09596183444986,2.5988903842618103,229.34822350527463,1.4879900687946508,1.2610319508186447,-227.1215941659553,1.2211827095860852,1.5598431358064688,1.6026448383921097,31.84267542045096,2.598886646999495,-8.510977500591169,0.0364404895345878,1.5446436115680768,0.1101566493571503,-0.018634381833961,0.0023986444369953,0.04259874,0.0
78,78,418639434536970880,120.45589419909086,-6.857130343821272,8.468292331015434,55.93015308723553,0.3716010574931345,-2.8506416387406377,0.7748605903313661,13.676164,14.418031,12.841422,-46.224382692882656,0.027535174,-6.8571303438212725,0.9761653225167312,0.0,13.676164000000002,120.45589419909086,0.3716010574931345,0.0241135865972867,15.410443,0.7748605903313661,0.0256701861130797,-2.8506416387406377,0.0280967531883381,9.638503281275852,0.1216637575895796,2.689308330035191,0.1477995831976048,r418639434536970880,53.50629297819825,2.8376346184567915,-19.902272496317707,3.5636264161721694,17.249114951371162,1.0539483350784304,229.8109134907733,3.207554665009277,3.4929134657736496,-228.26755405066848,3.526161165139277,-11.106430480962429,2.882796005090844,-24.15837182345673,1.0573954725716428,-9.354272888073044,0.0878802035258208,2.303151509663952,0.1494539432950334,-0.3062962000411073,0.0208492510633222,0.029064303,0.0
79,79,3277765490933644288,179.0252927382147,-36.2224770109481,55.34226355769578,7.531263877093624,1.406315623459937,-7.253961011785996,-7.7186720554446,12.555397,12.9681225,11.980462,-26.00643205072958,0.037690226,-36.2224770109481,0.1314453514917972,0.0,12.555397,179.0252927382147,1.406315623459937,0.0735885187321155,19.11053,-7.7186720554446,0.1576235671711269,-7.253961011785996,0.1331412476541709,8.583138872892638,0.0310180544520113,0.702318352479625,0.9659047145882622,r3277765490933644288,41.81998075560155,4.495247867599471,-3.552118528059612,0.3815492060001272,-13.762672273357046,3.6105547643488647,241.48772683922013,0.8423244841205677,1.0575334580970823,-235.58796174099265,0.3815832620593207,-52.2857200617342,4.493467031170191,8.990994067639694,3.6127672424364574,-8.573563865195688,0.0300129747077504,0.009758324372652,0.0005106255124466,-0.4051917273056251,0.0219874445537587,0.050965443,0.0
80,80,2205914753921362432,107.02038996522276,6.052485113679249,334.31815213259165,64.0527083202193,3.581303266920951,20.98686718561997,39.60428234980158,12.035422,12.414515,11.513138,-10.351455387913262,0.058247123,6.052485113679249,1.117930655007393,0.0,12.035422,107.02038996522276,3.581303266920951,0.0276804875988323,129.38007,39.60428234980158,0.0472056731083501,20.98686718561997,0.0535738581187239,8.085760376024059,0.0006964982735228,0.2812054444525437,5.834952503897027,r2205914753921362432,-45.66491459976054,0.4530604095638428,-28.21989531639512,0.8396040020602541,27.28917541293262,0.261398945597622,216.44784985458944,0.8632113547344941,0.8221814752242186,-209.6113761467171,0.8392830835694252,41.659538182304566,0.4536500497950233,-34.31072099200871,0.2614068891679609,-8.081277772280687,0.0006282093975276,0.2655096352584439,0.0020521680568148,0.0444416393461101,0.0002275593190715,0.04215318,0.0
81,81,252695161069968640,159.28708456966288,-2.774683923697278,68.16619736439429,43.93526394908521,2.0193196272289966,-4.4751846855741615,-7.328392027444856,10.8622265,11.337281,10.247263,-2.5234792418741847,0.0411053,-2.7746839236972787,0.7668150136443032,0.0,10.862226,159.28708456966288,2.0193196272289966,0.0524410293777826,38.506485,-7.328392027444856,0.0674650057618029,-4.4751846855741615,0.0880403717849613,8.464477466371278,0.0121072272311491,0.4947170980063326,1.1897245825729612,r252695161069968640,1.1435643050725877,1.1676067406749484,-6.338915614891159,0.4644228160021626,-19.26500201393685,0.4543347642104139,233.3724008983147,0.4063396308784018,0.4677849115023586,-232.9444211303636,0.4649503044896258,-7.4178645732742785,1.1673962342898685,12.022871972039724,0.4543361942261768,-8.462664610727957,0.0120152392499345,0.174945581775683,0.004543275997372,-0.0089726504959676,0.000622561407303,0.04088272,0.0
82,82,2835616955910078848,90.97629417384118,-34.64966906166819,345.01582885703914,21.219392872592355,7.750034183338594,7.448115658000725,-48.952821297887525,7.538077,7.7591143,7.2273374,-13.09288916707416,0.048735064,-34.64966906166819,0.3703482709009542,0.0,7.538077,90.9762941738412,7.7500341833385935,0.05523990663121,140.29774,-48.95282129788753,0.0829268813893278,7.448115658000725,0.1282216378680662,8.002725229724371,2.673547787160371e-05,0.1211334811979242,6.021662185052597,r2835616955910078848,11.647359434614522,0.0939651303641925,-26.52217271847008,0.5524317733209521,-15.795397256381897,0.4196860043231457,213.9422728545288,0.5585158490880405,0.5492037388889828,-212.84081548863605,0.5523845936921706,-19.863504109717635,0.0942892669641003,8.690487948168085,0.4196754066067336,-8.001808611387492,1.2891236582159586e-05,0.1061317098330947,0.0007564748236072,-0.0583618827650434,0.0005229013780278,0.04725814,0.0
83,83,2835579194557408128,90.20464664048605,-34.79127316392183,344.50879961504086,20.774140397991893,2.544122391798378,13.811005977759066,-5.545734825480746,11.944974,12.272628,11.470753,-3.6281553303295615,0.050376177,-34.79127316392183,0.3625771492165237,0.0,11.944974,90.20464664048605,2.544122391798378,0.0363495670968486,69.99045,-5.545734825480746,0.0481875222207371,13.811005977759066,0.0609240280024656,8.010395890184329,0.0002860207341726,0.3847013003488546,6.012812855375838,r2835579194557408128,-16.76244528394593,0.2249203442501838,-15.76995844624362,0.5528916095777044,-15.885897544895158,0.4512030284874838,223.5486897115257,0.5605598503510694,0.5526057217186866,-222.90027488512047,0.5525166099484685,14.880267123036974,0.2260704160524588,8.249956255933045,0.4510876066045743,-8.001152951686993,1.6472986850351153e-05,0.3227953538551576,0.0046119917073702,-0.209277138555626,0.0032043965032885,0.04630321,0.0
84,84,2835604139727436928,90.33423464715892,-34.39659834921378,344.3893520691268,21.16746953723031,1.0366534146627084,-6.023794582756586,-8.372435561938904,12.507896,12.747755,12.121382,1.4513585626394274,0.046963435,-34.39659834921378,0.3694420377402693,0.0,12.507896,90.33423464715892,1.0366534146627084,0.0398258414717655,26.029667,-8.372435561938904,0.0561594804501232,-6.023794582756586,0.07704132062455,8.061557188066939,0.0045725736850772,0.9562488916710714,6.010728102416209,r2835604139727436928,43.242101408067015,1.7942238794518108,-8.85492820945106,3.5630112245399115,-16.672484430919038,2.5148805576238966,236.73916211573223,3.5271189563265986,3.4907981733323346,-234.4723433153364,3.5499678946214783,-30.60775491305677,1.8234678152847457,11.45933849121526,2.5122909084508134,-8.004643272103223,0.0001783838417716,0.7959584057207378,0.0305788924591227,-0.5299439585548922,0.0209354943488657,0.052981567,0.0
85,85,5837927974897185408,300.6159586836433,-12.838689714414777,183.77682321271527,-75.54682303061186,1.5632883608520067,-9.221761642021027,-4.672663877538356,11.788659,12.201572,11.217956,-10.81285953059644,0.05041802,-12.838689714414777,-1.318540801305658,0.0,11.788659,300.6159586836433,1.5632883608520067,0.0249287555640031,62.71024300000001,-4.672663877538356,0.0374060271942844,-9.221761642021027,0.0413632540101887,7.702145902160213,0.0056859305202926,0.6365121860172882,3.2075106539174247,r5837927974897185408,-29.621189390718303,1.4769731594999342,-0.7238669234485684,2.395385665594094,-14.883750137516609,0.6944358922890279,239.1964773419868,2.474377197649248,2.389811057824747,-239.06737173923776,2.3917768590539,1.9891958423183105,1.4826523319928069,7.601949908384451,0.6947725730386085,-7.682368983450928,0.0050650578417805,-0.5367434566277407,0.0085591032121282,-0.1271407174819094,0.0022666267404865,0.04262193,0.0
86,86,2080589330509828224,80.93790144969309,11.371451914202968,296.30090517924015,47.59303871132936,0.7414213330160087,2.441650079169375,6.206786050453353,11.438653,12.005458,10.752896,-46.464182177529466,0.045244638,11.371451914202964,0.8306552265418163,-0.25,11.438653,80.9379014496931,0.7414213330160087,0.0222034785565176,33.392124,6.206786050453353,0.0479222154364232,2.441650079169375,0.0392566072676901,7.905384262038559,0.0128894436831568,1.3517982820308465,5.171426372017259,r2080589330509828224,-48.96529808313728,1.2524575260274655,-39.5568294314218,0.5964792730772922,-3.8477671527040576,0.3431923888270624,203.11290353153345,0.6742235748619609,0.6307716275836448,-190.5206628455003,0.623634516459765,70.39827202153563,1.2384372970759003,-0.901058434898136,0.3457910417489351,-7.791733858449088,0.0062369837527652,1.3057794947559795,0.0391044143461796,0.2809336588233269,0.0079639633069642,0.033024207,0.0
87,87,3277615613753415040,179.35759864560765,-36.88116499792932,55.026166382739575,6.893465133648171,4.600059724991171,39.24956873486092,-24.882795484679672,12.975218,13.575822,12.256542,33.03767267992248,0.059067164,-36.88116499792932,0.1203136634535915,0.0,12.975218,179.35759864560765,4.600059724991171,0.0293121262464094,156.93367,-24.88279548467967,0.0425794141216622,39.24956873486092,0.0533599594382809,8.174689962162164,0.0011195822855633,0.2087312469207058,0.960387778129024,r3277615613753415040,-34.65610048058833,2.475699229038704,-45.87604603039779,0.2986868660417151,-8.883293483265632,1.8184445320625868,194.6415303755656,0.4362343645852628,0.4217864274330734,-193.19833007482495,0.298687441216267,23.62289678051521,2.475585431573619,1.2997503369131298,1.8185993556133009,-8.17387420275211,0.0011079470456382,0.0019495625154318,1.2422843613778197e-05,-0.1154672865550642,0.0008313530265165,0.04638311,0.0
88,88,580585638894511360,225.18095815583865,34.56321531251599,138.85404099622284,5.923025625069799,2.7029363590074382,-20.18532217587749,26.96719380527235,11.077903,11.391035,10.625738,53.95211535423337,0.04624767,34.563215312515986,0.1033762988374632,0.0,11.077903,225.18095815583865,2.7029363590074382,0.0585573774015732,46.158768,26.967193805272352,0.1182677535966238,-20.185322175877488,0.1970581255283947,8.220670891579612,0.0048965899831242,0.3786792656458429,2.423460195083276,r580585638894511360,-75.81496872973874,1.1263662439492643,6.084800025145675,0.8926763545650346,24.8062151011511,0.6179238031302029,255.5805299229032,0.9772023412681876,0.9058657982564392,-246.78192966677216,0.8928591176764391,59.10019326536126,1.125926781230905,-30.45083942378688,0.6184604233674551,-8.214751995089642,0.0046524638222791,-0.2161128066510969,0.0046819449293392,0.2248884648808797,0.0045470985690465,0.049359392,0.0
89,89,4968690198356431104,251.2090244263952,-73.56194045709913,28.87974156143936,-36.39558552978152,5.916495723000982,4.1009470129077465,-38.83103900425496,10.922857,11.273714,10.439123,14.241704810243544,0.04304397,-73.56194045709913,-0.6352228006858922,0.0,10.922857,251.2090244263952,5.916495723000983,0.0327460124354488,180.67836,-38.83103900425496,0.0445657151989695,4.1009470129077465,0.0448210024772408,8.016884187081184,0.000103133976277,0.1546903222348416,0.5040465773721651,r4968690198356431104,17.148985774870653,0.1461860295369887,-28.51144452819889,0.2925815271963829,-8.62729736011868,0.901098573643766,212.45945189331545,0.2893745192744926,0.2906869460661428,-210.40561816606865,0.2925780243111301,-29.407799525282684,0.1471007219958467,1.9172558627700207,0.9009508432704209,-8.015406435829952,8.526995757171787e-05,-0.0452794840073289,0.0002506082342982,-0.1471105225881777,0.0008972326588443,0.05068121,0.0
90,90,5914478074678184704,328.85391571693555,-11.065573386219413,254.49100373501025,-60.81886522797253,0.2644129009577916,-3.449093348961779,-4.682016648930204,13.952938,14.7253685,13.106038,-28.93035870119636,0.09608661,-11.065573386219413,-1.0614894455548125,0.0,13.952938,328.8539157169356,0.2644129009577916,0.024697473514912,10.706071,-4.682016648930204,0.0326066948805586,-3.449093348961779,0.032433616163358,5.2398250519154725,0.3480250678207644,3.779113413240169,4.441705931881116,r5914478074678184704,-77.91798878145326,5.59673992781085,-74.87291389585764,8.463769519634623,5.233429116273413,0.8093684650787273,177.72013604010291,6.307489194525014,8.098571623527622,-177.27595782070904,8.131593055785032,-0.3476699093725388,6.014161426276456,-12.55231685773512,1.1493590940646767,-4.823379274034327,0.2967120967330621,-1.9197466198838968,0.1793138350215861,-0.7108810511903036,0.0678008825280835,0.15582038,0.0
91,91,4171467233700591872,19.00044831346468,8.82097437026984,268.53202245822274,-8.152956681707707,1.049433051531693,-0.0036685904845709,1.6045390145865706,13.258227,14.240959,12.279877,-3.813330561981765,0.035297494,8.82097437026984,-0.1422959378682708,-1.5,13.258227,19.00044831346468,1.049433051531693,0.0280923209292285,37.35658,1.6045390145865706,0.0467189943251033,-0.0036685904845709,0.0498671215523892,7.118108966394807,0.0242468205363548,0.9553106834075644,4.686767938935343,r4171467233700591872,-6.131065498726138,0.3861054844789893,4.533945520865085,0.3056877271733754,2.986289721343508,0.2464115278206206,243.8795325351849,0.3097587615548082,0.305631193556614,-243.60184195161588,0.3058565585323858,5.760873798319741,0.3859131727286568,-10.10847765195314,0.2465032686381637,-7.1096785472273485,0.0238330553292193,0.306570053218257,0.0082065876519973,0.1611242223725941,0.0039116059327781,0.03347522,0.0
92,92,5914473401753684864,329.026447322963,-11.170712893658871,254.8715362987741,-60.746664081752805,0.2467883204241978,2.402993612569761,0.2143780876978805,13.662938,14.204206,12.971024,53.649746536642816,0.06789884,-11.170712893658877,-1.0602292978295649,0.0,13.662938,329.026447322963,0.2467883204241979,0.0227329134980934,10.855991,0.2143780876978805,0.0295612275134421,2.4029936125697606,0.0328367276172693,5.085365514378948,0.3702454989101225,4.049176364232912,4.4483474780298495,r5914473401753684864,54.82438241784797,3.4212118299422323,3.14964707690857,3.4758706704817843,-44.83055154173103,3.1504082475364608,253.8375936979372,3.564402007141596,3.46539742935358,-194.42913640677003,3.4668762892535763,-151.28204244078557,3.424164463359636,61.192961404241714,3.157104045208881,-4.591569574135763,0.3139676703591848,-2.045850885455456,0.1884536153457954,-0.7700165031910203,0.0723118186101462,0.045586124,0.0
93,93,463027440501495808,138.93978098357968,1.0504984811755071,46.024412359763325,59.73389260212756,0.7656102746535993,-2.369969391819593,1.2404595076314586,13.4224,14.419042,12.433074,-44.61907351749932,0.03759541,1.0504984811755071,1.042553100939809,0.0,13.4224,138.93978098357968,0.7656102746535993,0.0231416030745644,33.083717,1.2404595076314586,0.0405064280069043,-2.369969391819593,0.0239042080629305,9.02563521022924,0.0320960926416693,1.3065086559493602,0.803277531973443,r463027440501495808,44.5919400893436,1.0930588890665445,-16.546555396222868,0.9829801207217588,-1.70402651353443,0.2520996366043436,229.46346981611245,0.7894527060971016,0.989537367764476,-226.8191480571449,0.9840295628556576,-34.265692995429966,1.0921045953490869,-5.6938860388928125,0.2521413328296336,-8.9846953800037,0.0297637458479945,0.8578012896602311,0.0259282008344886,0.0389464263728523,0.0007238130319313,0.033606507,0.0
94,94,463072348679602176,139.00927510794435,1.85271132962888,46.93803905925022,60.39763131864498,3.4603295348835617,-7.18864214170522,-3.7811480575309546,10.343232,10.639135,9.907516,-19.990408318289088,0.04386653,1.85271132962888,1.0541375269159992,0.0,10.343232,139.00927510794435,3.4603295348835617,0.0486433221903429,71.13679,-3.7811480575309546,0.0686205253397601,-7.18864214170522,0.0659729394606657,8.220239720407871,0.0031257458457582,0.289862740142014,0.8192233260136181,r463072348679602176,18.698384021093585,0.6802434268920151,-8.31372613607772,0.5888122797575953,-10.230383335276027,0.1742845537564996,232.70130968289052,0.500907119283177,0.5903818065869345,-231.391768313676,0.5888646179232,-24.480465669087305,0.6801953331945321,2.907900518805918,0.1742954295435609,-8.218020040803042,0.0030648003266229,0.189459975681151,0.0026633193591323,0.0243431211181788,0.0001313402224364,0.043493647,0.0
95,95,5978754150055097856,352.2086589997113,2.2579353918365253,259.1660517391369,-34.20932210785478,0.8460353832653205,-4.578461198047264,-9.58142655229002,13.384944,14.112753,12.559786,-59.79472184100171,0.048164293,2.2579353918365253,-0.5970653056573527,0.0,13.384944,352.2086589997113,0.8460353832653205,0.0338501301524295,24.993565,-9.58142655229002,0.0358552936031639,-4.578461198047264,0.0617977056537715,6.831991167245689,0.0469707260455249,1.1826696144638975,4.523300912241916,r5978754150055097856,-66.57116267227333,3.464942821522828,-50.45575251768813,2.431708171167143,-11.727612914624968,0.3750518364910676,196.66266967550163,2.6123702705672134,2.5288212382851145,-189.8724930289684,2.432396175273374,50.99279012251921,3.464320845409344,4.937346491843988,0.3763338847044045,-6.829837243271682,0.0468185638547429,-0.160112199785537,0.0064061372714863,0.061568037340851,0.0018632011806019,0.047221385,0.0
96,96,2163640872614320512,87.7044190169661,0.0231797385547138,315.6861800204767,46.65111221308402,0.3497774037859863,-4.611507889343729,-4.502190640499067,14.14753,15.06397,13.195452,-64.23488024230844,0.088145845,0.0231797385547138,0.8142155078356547,0.0,14.14753,87.7044190169661,0.3497774037859863,0.0204758242659673,17.082458,-4.502190640499066,0.0432221200043254,-4.611507889343728,0.0365891415516238,8.38699469387496,0.0632619348426172,2.8590065435313545,5.509763244400859,r2163640872614320512,84.94075242956265,5.14792929327358,-67.15498846477371,1.3774163548754583,5.3963135899022925,0.6357943614438459,197.3371859686825,2.6634812179340632,2.7782808194599853,-194.35704975504632,2.179829516284058,-31.714718125112725,4.862788176596762,-12.70743210871083,0.6358621884920843,-7.885485098695727,0.0067036548660974,2.8566665392846256,0.1672280753751896,0.0161566291650529,6.770859200214838e-05,0.054614108,0.0
97,97,6336842031814423040,348.9155182298966,46.33148643664764,222.78787419284532,-5.576575510291196,2.7656277951264423,10.406340285630469,-0.8919300981557963,10.631399,10.920062,10.179358,-20.653430477144475,0.04167871,46.33148643664765,-0.0973296036406643,0.0,10.631399,348.91551822989663,2.7656277951264423,0.041394896423685,66.81084,-0.8919300981557963,0.0598791170388569,10.406340285630469,0.0605040251207075,7.760068802446476,0.0038087615823983,0.3725757454014961,3.888381938184055,r6336842031814423040,-2.915319729136902,0.6514912713183382,13.378615477158284,0.217130240326834,-23.654085689417137,0.671418347982689,253.1233603346117,0.2378542469108265,0.2218903759462751,-252.40312112269905,0.2171635216271036,-10.325508238282938,0.6515058872814892,16.046304067508594,0.671393401507827,-7.7549909457901025,0.0036672051241877,-0.0479999554657309,0.0007184456232132,0.2765488269581681,0.003914766340123,0.041340258,0.0
98,98,265963620719995648,156.5654732683195,8.154996293014884,78.38538102826966,52.95763991461439,0.9291843236702276,-2.491515263572067,-5.457126474845822,11.151666,12.021114,10.264819,-12.00592310046157,0.03976175,8.154996293014884,0.9242851805955898,0.0,11.151666,156.5654732683195,0.9291843236702276,0.0504080571987154,18.43325,-5.457126474845822,0.0662148714027263,-2.491515263572067,0.0755273594649654,8.989012260565516,0.0541964598298703,1.0784427272654364,1.3680829843736038,r265963620719995648,1.1269885907007529,0.7874588227649666,-17.45998846589725,0.7986300659678254,-27.83026920199973,1.3525134996901569,222.9091210399425,0.7102084940637049,0.8049303950187267,-221.95001791451568,0.7986054130319246,-2.1494281104491093,0.7877508708189803,20.543752075604434,1.3523579801451704,-8.977456419037841,0.0530268083790853,0.4236826679403152,0.0229846970246772,0.1676623444915593,0.0082819005844008,0.0402006129999999,0.0
99,99,2011369846558485248,113.42992636149016,-1.8214716104959412,353.80775883303176,59.63699290386828,0.9557992021540264,-16.906135123917657,-3.643150561675165,11.874942,12.845528,10.909883,-73.09550212297859,0.05858755,-1.8214716104959408,1.0408618821609956,0.0,11.874942,113.42992636149016,0.9557992021540264,0.024183504561496,39.522774,-3.643150561675165,0.033775382107754,-16.906135123917654,0.0376600949073236,8.470344671182762,0.013204740420654,1.0458755398343471,6.175110310738455,r2011369846558485248,107.67586552717869,2.0052502118284887,-32.179809034946345,0.9390567275213192,8.309037500551696,0.2615457002729498,239.0763035121835,1.7870533305560083,1.2857703107267822,-219.02304980861308,0.9602649762490588,-94.60761671303368,1.9951764214379728,-15.355175461816811,0.261580438106279,-8.41580520023815,0.0105206479917448,0.9594938388850996,0.0242769857697222,-0.0182552299419263,0.0008414194144353,0.069551714,0.0
